mirnaid;refseqid;genesymbol;start;end;bindingp;energy;seed;accessibility;au;phylopstem;phylopflank;me;number_of_pairings;binding_region_length;longest_consecutive_pairings;position;validated;TargetScan;miRDB
mmu-miR-132-3p;NM_001291234;Cux1;8748;8771;1.0;-22.5;1;2,04E-01;0.426;0.0;0.0;-9.546.562.468.637.920;17;23;8;3UTR;;0;0
mmu-miR-132-3p;NM_009986;Cux1;8514;8537;1.0;-22.5;1;2,04E-01;0.426;0.0;0.0;-9.546.562.468.637.920;17;23;8;3UTR;;0;0
mmu-miR-132-3p;NM_001291233;Cux1;9109;9132;1.0;-22.5;1;2,04E-01;0.426;0.0;0.0;-9.546.562.468.637.920;17;23;8;3UTR;;0;0
mmu-miR-132-3p;NM_001291233;Cux1;5223;5259;0.846153846154;-20.5;1;6,59E-02;0.25;0.0;0.0;-79.900.957.423.105.300;15;23;11;3UTR;;0;0
mmu-miR-132-3p;XM_006504352;Cux1;4940;4962;0.846153846154;-20.2;1;6,59E-02;0.25;0.0;0.0;-79.900.957.423.105.300;15;22;11;3UTR;;0;0
mmu-miR-132-3p;XM_006504354;Cux1;6107;6129;0.846153846154;-20.2;1;6,59E-02;0.25;0.0;0.0;-79.900.957.423.105.300;15;22;11;3UTR;;0;0
mmu-miR-132-3p;XM_006504361;Col26a1;2618;2645;1.0;-23.8;1;0.0001963476;0.382;0.0;0.0;-7.757.046.662.006.910;17;27;9;3UTR;;0;0
mmu-miR-132-3p;XM_006504361;Col26a1;1662;1678;0.846153846154;-22.9;1;6,62E+01;0.397;0.0;0.0;-16.197.544.850.327.900;13;16;10;CDS;;0;0
mmu-miR-132-3p;NM_024474;Col26a1;2355;2382;1.0;-23.8;1;0.0001963476;0.382;0.0;0.0;-7.757.046.662.006.910;17;27;9;3UTR;;0;0
mmu-miR-132-3p;NM_024474;Col26a1;1399;1415;0.846153846154;-22.9;1;6,62E+01;0.397;0.0;0.0;-16.197.544.850.327.900;13;16;10;CDS;;0;0
mmu-miR-132-3p;XM_006504489;Fis1;543;585;0.923076923077;-24.3;1;0.001694475;0.382;0.0;0.0;-6.514.540.193.678.730;17;26;10;CDS;;0;0
mmu-miR-132-3p;NM_001163243;Fis1;665;707;0.923076923077;-24.3;1;0.001694475;0.382;0.0;0.0;-6.514.540.193.678.730;17;26;10;CDS;;0;0
mmu-miR-132-3p;NM_001163243;Fis1;934;950;0.846153846154;-19.7;0;0.0001313469;0.673;0.0;0.0;-1.963.383.934.838.190;13;16;10;3UTR;;0;0
mmu-miR-132-3p;NM_025562;Fis1;518;543;1.0;-24.6;1;0.001694475;0.382;0.0;0.0;-6.514.540.193.678.730;17;25;10;CDS;;0;0
mmu-miR-132-3p;NM_025562;Fis1;48;64;1.0;-23.7;1;0.000591312;0.412;0.0;0.0;-13.660.215.585.373.400;15;16;15;5UTR;;0;0
mmu-miR-132-3p;NM_025562;Fis1;102;150;0.846153846154;-21.5;1;0.001985504;0.529;0.0;0.0;-6.514.540.193.678.730;19;48;9;5UTR;;0;0
mmu-miR-132-3p;NM_011962;Plod3;2245;2296;0.923076923077;-23.7;1;0.0006154231;0.515;0.0;0.0;-6.514.540.193.678.730;17;37;9;CDS;;0;0
mmu-miR-132-3p;XM_006504438;Vgf;134;160;0.846153846154;-20.1;1;0.05675449;0.515;0.0;0.0;-881.343.632.025.268;14;26;9;5UTR;;0;0
mmu-miR-132-3p;NM_007457;Ap1s1;13;47;0.923076923077;-23.7;1;4,80E+01;0.382;0.0;0.0;-79.900.957.423.105.300;17;21;9;5UTR;;0;0
mmu-miR-132-3p;NM_008871;Serpine1;660;689;1.0;-24.3;1;7,52E+00;0.426;0.0;0.0;-13.898.648.723.754.000;16;22;10;CDS;;0;0
mmu-miR-132-3p;NM_201373;Trim56;613;632;0.846153846154;-19.3;1;8,76E-02;0.324;0.0;0.0;-11.361.627.584.682.600;15;19;8;CDS;;0;0
mmu-miR-132-3p;NM_001290010;Ache;1354;1373;0.912087912088;-22.1;1;5,66E-02;0.382;0.0;0.0;-829.127.580.885.367;15;19;8;CDS;MIRT438587;0;0
mmu-miR-132-3p;NM_009599;Ache;1351;1370;0.912087912088;-22.1;1;5,66E-02;0.382;0.0;0.0;-829.127.580.885.367;15;19;8;CDS;MIRT438587;0;0
mmu-miR-132-3p;NM_027356;Ufsp1;261;279;1.0;-25.2;1;2,77E+01;0.368;0.0;0.0;-1.490.810.611.177.850;16;18;12;CDS;;0;0
mmu-miR-132-3p;NM_001109910;Srrt;1627;1675;0.846153846154;-23.5;1;5,61E+01;0.529;0.0;0.0;-9.268.492.847.734.790;17;23;10;CDS;;0;0
mmu-miR-132-3p;NM_001109910;Srrt;661;691;0.846153846154;-19.3;1;0.002999745;0.382;0.0;0.0;-79.900.957.423.105.300;16;30;10;CDS;;0;0
mmu-miR-132-3p;NM_001109909;Srrt;1627;1675;0.846153846154;-23.5;1;5,61E+01;0.529;0.0;0.0;-9.268.492.847.734.790;17;23;10;CDS;;0;0
mmu-miR-132-3p;NM_001109909;Srrt;661;691;0.846153846154;-19.3;1;0.002999745;0.382;0.0;0.0;-79.900.957.423.105.300;16;30;10;CDS;;0;0
mmu-miR-132-3p;NM_031405;Srrt;1653;1675;0.923076923077;-23.0;1;5,61E+01;0.529;0.0;0.0;-9.268.492.847.734.790;17;22;10;CDS;;0;0
mmu-miR-132-3p;NM_031405;Srrt;661;691;0.846153846154;-19.3;1;0.002999745;0.382;0.0;0.0;-79.900.957.423.105.300;16;30;10;CDS;;0;0
mmu-miR-132-3p;NM_011639;Trip6;676;735;1.0;-23.5;1;8,93E+01;0.353;0.0;0.0;-6.747.589.273.982.350;12;14;12;CDS;;0;0
mmu-miR-132-3p;NM_031406;Slc12a9;536;595;0.923076923077;-23.9;1;1,23E+00;0.412;0.0;0.0;-6.514.540.193.678.730;18;36;10;CDS;;0;0
mmu-miR-132-3p;NM_031406;Slc12a9;2386;2404;1.0;-22.7;1;0.000107885;0.382;0.0;0.0;-136.655.996.434.504;15;18;9;CDS;;0;0
mmu-miR-132-3p;NM_031406;Slc12a9;369;388;0.923076923077;-21.1;1;1,44E+00;0.382;0.0;0.0;-7.204.969.213.329.850;17;19;12;CDS;;0;0
mmu-miR-132-3p;NM_001159571;Ephb4;2733;2778;0.846153846154;-19.3;1;0.001412017;0.471;0.0;0.0;-8.058.226.728.550.050;16;45;10;CDS;;0;0
mmu-miR-132-3p;NM_001159571;Ephb4;2149;2170;0.846153846154;-18.6;1;0.0004259778;0.412;0.0;0.0;-93.473.573.412.163;17;21;9;CDS;;0;0
mmu-miR-132-3p;NM_010144;Ephb4;2706;2751;0.846153846154;-19.3;1;0.001412017;0.471;0.0;0.0;-8.058.226.728.550.050;16;45;10;CDS;;0;0
mmu-miR-132-3p;NM_010144;Ephb4;2122;2143;0.846153846154;-18.6;1;0.0004259778;0.412;0.0;0.0;-93.473.573.412.163;17;21;9;CDS;;0;0
mmu-miR-132-3p;NM_011741;Zan;5710;5731;1.0;-21.9;1;6,77E-01;0.5;0.0;0.0;-6.782.339.277.446.940;16;21;11;CDS;;0;0
mmu-miR-132-3p;NM_011741;Zan;13312;13335;0.923076923077;-22.5;1;0.0002864212;0.456;0.0;0.0;-902.428.166.311.082;16;23;9;CDS;;0;0
mmu-miR-132-3p;NM_028753;Pop7;373;390;0.923076923077;-17.8;1;1,31E+00;0.441;0.0;0.0;-933.931.466.908.909;15;17;13;CDS;;0;0
mmu-miR-132-3p;NM_031408;Gigyf1;361;379;0.846153846154;-20.5;1;0.009355594;0.382;0.0;0.0;-8.613.886.579.527.320;17;18;17;CDS;;1;0
mmu-miR-132-3p;NM_010312;Gnb2;1153;1172;0.846153846154;-23.3;1;2,02E+01;0.441;0.0;0.0;-13.613.843.412.376.400;16;19;11;CDS;;0;0
mmu-miR-132-3p;XM_011240947;Tfr2;868;885;0.923076923077;-21.3;1;0.0003659058;0.412;0.0;0.0;-9.629.009.364.419.630;14;17;9;CDS;;0;0
mmu-miR-132-3p;NM_001289509;Tfr2;148;168;0.923076923077;-21.7;1;7,26E+01;0.471;0.0;0.0;-7.757.046.662.006.910;16;20;10;5UTR;;0;0
mmu-miR-132-3p;NM_001289509;Tfr2;772;789;0.923076923077;-21.3;1;0.0003659058;0.412;0.0;0.0;-9.629.009.364.419.630;14;17;9;CDS;;0;0
mmu-miR-132-3p;NM_015799;Tfr2;712;729;0.923076923077;-21.3;1;0.0003659058;0.412;0.0;0.0;-9.629.009.364.419.630;14;17;9;CDS;;0;0
mmu-miR-132-3p;NM_001289511;Tfr2;630;647;0.923076923077;-21.3;1;0.0003659058;0.412;0.0;0.0;-9.629.009.364.419.630;14;17;9;CDS;;0;0
mmu-miR-132-3p;NM_001289507;Tfr2;753;770;0.923076923077;-21.3;1;0.0003659058;0.412;0.0;0.0;-9.629.009.364.419.630;14;17;9;CDS;;0;0
mmu-miR-132-3p;NM_001289507;Tfr2;36;54;1.0;-20.8;1;0.003609744;0.412;0.0;0.0;-12.604.134.053.010.700;15;18;7;5UTR;;0;0
mmu-miR-132-3p;NM_027708;Fbxo24;1766;1802;0.846153846154;-20.6;1;0.03255449;0.485;0.0;0.0;-6.514.540.193.678.730;18;36;10;CDS;;0;0
mmu-miR-132-3p;NM_146164;Lrch4;2943;2970;1.0;-24.7;1;1,70E+01;0.441;0.0;0.0;-6.514.540.193.678.730;19;27;10;3UTR;;0;0
mmu-miR-132-3p;NM_146164;Lrch4;1982;2001;0.923076923077;-21.4;1;1,57E+00;0.279;0.0;0.0;-779.179.666.547.151;16;19;7;CDS;;0;0
mmu-miR-132-3p;NM_001168652;Lrch4;2126;2153;1.0;-24.7;1;1,70E+01;0.441;0.0;0.0;-6.514.540.193.678.730;19;27;10;3UTR;;0;0
mmu-miR-132-3p;NM_001081962;Sap25;918;942;1.0;-23.3;1;1,23E+01;0.456;0.0;0.0;-7.483.038.834.232.980;17;24;6;CDS;;0;0
mmu-miR-132-3p;NM_001303271;Agfg2;1776;1795;0.846153846154;-20.3;1;4,47E-01;0.397;0.0;0.0;-1.102.211.801.726.970;14;19;5;3UTR;;0;0
mmu-miR-132-3p;NM_178162;Agfg2;1746;1765;0.846153846154;-20.3;1;4,47E-01;0.397;0.0;0.0;-1.102.211.801.726.970;14;19;5;3UTR;;0;0
mmu-miR-132-3p;NM_001303266;Agfg2;1779;1798;0.846153846154;-20.3;1;4,47E-01;0.397;0.0;0.0;-1.102.211.801.726.970;14;19;5;3UTR;;0;0
mmu-miR-132-3p;NM_027242;Ppp1r35;710;741;0.820512820513;-18.0;1;0.0003328562;0.456;0.0;0.0;-9.671.162.100.944.640;17;31;13;CDS;;0;0
mmu-miR-132-3p;NM_144913;Mepce;3010;3026;0.923076923077;-21.2;1;0.0005929226;0.544;0.0;0.0;-1.700.727.086.631.080;14;16;8;3UTR;;1;0
mmu-miR-132-3p;NM_144913;Mepce;2861;2891;0.923076923077;-21.7;1;0.01371975;0.368;0.0;0.0;-9.964.902.622.363.820;18;23;9;3UTR;;1;0
mmu-miR-132-3p;NM_153510;Pilra;1669;1688;0.846153846154;-20.8;1;6,54E+00;0.485;0.0;0.0;-19.837.177.428.457.100;13;17;8;3UTR;;0;0
mmu-miR-132-3p;NM_133209;Pilrb1;781;826;0.923076923077;-22.7;1;1,00E+01;0.515;0.0;0.0;-6.199.507.187.700.460;17;22;8;3UTR;;0;0
mmu-miR-132-3p;NM_133209;Pilrb1;141;181;0.846153846154;-20.2;1;0.0009237662;0.5;0.0;0.0;-902.428.166.311.082;16;40;9;CDS;;0;0
mmu-miR-132-3p;NM_001024932;Pilrb2;1594;1615;0.846153846154;-22.1;1;1,96E+01;0.559;0.0;0.0;-6.199.507.187.700.460;17;21;8;3UTR;;0;0
mmu-miR-132-3p;NM_001024932;Pilrb2;1747;1767;0.846153846154;-17.8;1;0.01032843;0.574;0.0;0.0;-1.072.755.175.919.040;16;20;12;3UTR;;0;0
mmu-miR-132-3p;NM_013478;Azgp1;7;19;1.0;-15.8;1;0.3420284;0.458;0.0;0.0;-6.907.794.008.098.010;11;12;11;5UTR;;0;0
mmu-miR-132-3p;NM_001168602;Smok3a;533;556;0.923076923077;-23.3;1;1,70E+01;0.426;0.0;0.0;-13.660.215.585.373.400;16;18;16;CDS;;0;0
mmu-miR-132-3p;NM_001126045;Smok3a;380;403;0.923076923077;-23.3;1;1,70E+01;0.426;0.0;0.0;-13.660.215.585.373.400;16;18;16;CDS;;0;0
mmu-miR-132-3p;NM_001039889;Smok3b;554;577;0.923076923077;-23.3;1;1,70E+01;0.426;0.0;0.0;-13.660.215.585.373.400;16;18;16;CDS;;0;0
mmu-miR-132-3p;NM_001310703;Smok3c;554;577;0.923076923077;-23.3;1;1,80E+01;0.426;0.0;0.0;-13.660.215.585.373.400;16;18;16;CDS;;0;0
mmu-miR-132-3p;XM_017321053;Smok3c;429;452;0.923076923077;-23.3;1;1,80E+01;0.426;0.0;0.0;-13.660.215.585.373.400;16;18;16;CDS;;0;0
mmu-miR-132-3p;XM_006504628;Zkscan1;5226;5250;1.0;-22.8;1;3,89E+01;0.485;0.0;0.0;-6.514.540.193.678.730;17;24;8;3UTR;;0;0
mmu-miR-132-3p;XM_006504628;Zkscan1;3496;3514;0.923076923077;-17.8;1;0.001100646;0.544;0.0;0.0;-10.789.068.936.966.100;16;18;14;3UTR;;0;0
mmu-miR-132-3p;NM_133906;Zkscan1;5436;5460;1.0;-22.8;1;3,89E+01;0.485;0.0;0.0;-6.514.540.193.678.730;17;24;8;3UTR;;0;0
mmu-miR-132-3p;NM_133906;Zkscan1;3706;3724;0.923076923077;-17.8;1;0.001100646;0.544;0.0;0.0;-10.789.068.936.966.100;16;18;14;3UTR;;0;0
mmu-miR-132-3p;NM_029869;Zkscan1;5211;5235;1.0;-22.8;1;3,89E+01;0.485;0.0;0.0;-6.514.540.193.678.730;17;24;8;3UTR;;0;0
mmu-miR-132-3p;NM_029869;Zkscan1;3481;3499;0.923076923077;-17.8;1;0.001100646;0.544;0.0;0.0;-10.789.068.936.966.100;16;18;14;3UTR;;0;0
mmu-miR-132-3p;NM_011757;Zscan21;272;293;0.846153846154;-19.2;1;4,59E+01;0.382;0.0;0.0;-10.094.392.583.578.700;17;21;6;CDS;;1;1
mmu-miR-132-3p;NM_001044703;Zscan21;187;208;0.846153846154;-19.2;1;4,59E+01;0.382;0.0;0.0;-10.094.392.583.578.700;17;21;6;CDS;;1;1
mmu-miR-132-3p;NM_001044704;Zscan21;253;274;0.846153846154;-19.2;1;4,59E+01;0.382;0.0;0.0;-10.094.392.583.578.700;17;21;6;CDS;;1;1
mmu-miR-132-3p;NM_001044705;Zscan21;168;189;0.846153846154;-19.2;1;4,59E+01;0.382;0.0;0.0;-10.094.392.583.578.700;17;21;6;CDS;;1;1
mmu-miR-132-3p;NM_019747;Zfp113;5229;5252;0.846153846154;-20.8;1;0.006571842;0.588;0.0;0.0;-1.135.165.869.953.650;17;23;8;3UTR;;0;0
mmu-miR-132-3p;NM_019747;Zfp113;4339;4359;0.923076923077;-19.1;1;0.001456974;0.618;0.0;0.0;-609.222.096.393.106;17;20;13;3UTR;;0;0
mmu-miR-132-3p;NM_008568;Mcm7;1321;1360;0.846153846154;-23.0;1;3,69E-01;0.412;0.0;0.0;-495.700.071.937.229;19;39;10;CDS;;0;0
mmu-miR-132-3p;NM_021392;Ap4m1;521;543;1.0;-19.1;1;0.01060095;0.544;0.0;0.0;-9.546.562.468.637.920;17;22;10;CDS;;0;0
mmu-miR-132-3p;NM_009315;Taf6;1034;1050;0.846153846154;-18.6;1;0.0006141465;0.441;0.0;0.0;-167.800.688.141.913;13;16;7;CDS;;0;0
mmu-miR-132-3p;NM_177878;Mblac1;651;668;0.923076923077;-21.2;1;2,59E+01;0.338;0.0;0.0;-11.405.030.038.146.400;15;17;8;CDS;;0;0
mmu-miR-132-3p;XM_017320940;Nxpe5;1676;1696;0.923076923077;-19.5;0;0.0001088548;0.456;0.0;0.0;-15.566.558.404.643.400;14;20;11;CDS;;0;0
mmu-miR-132-3p;NM_001013773;Nxpe5;1587;1607;0.923076923077;-19.5;0;0.0001088548;0.456;0.0;0.0;-15.566.558.404.643.400;14;20;11;CDS;;0;0
mmu-miR-132-3p;XM_006504578;Gal3st4;1554;1569;1.0;-19.6;1;1,18E+00;0.515;0.0;0.0;-14.985.014.105.259.300;14;15;14;CDS;;0;0
mmu-miR-132-3p;XM_006504581;Gal3st4;1339;1354;1.0;-19.6;1;1,18E+00;0.515;0.0;0.0;-14.985.014.105.259.300;14;15;14;CDS;;0;0
mmu-miR-132-3p;NM_016964;Stag3;2363;2401;0.923076923077;-21.4;1;0.003995489;0.485;0.0;0.0;-13.898.648.723.754.000;15;26;10;CDS;;0;0
mmu-miR-132-3p;NM_016964;Stag3;1295;1313;0.846153846154;-20.6;1;3,01E+00;0.426;0.0;0.0;-12.371.084.972.707.100;15;18;7;CDS;;0;0
mmu-miR-132-3p;XM_011240966;Pvrig;4747;4774;0.923076923077;-22.7;1;7,32E+01;0.412;0.0;0.0;-3.793.324.837.357.110;21;27;9;3UTR;;0;0
mmu-miR-132-3p;XM_011240966;Pvrig;866;885;1.0;-20.4;1;0.0003509511;0.515;0.0;0.0;-12.417.709.117.045.200;14;19;8;CDS;;0;0
mmu-miR-132-3p;XM_011240966;Pvrig;131;152;1.0;-20.8;1;4,05E+01;0.544;0.0;0.0;-10.190.619.462.510.700;18;21;14;5UTR;;0;0
mmu-miR-132-3p;NM_028130;Zfp157;2598;2628;0.961538461538;-21.6;1;4,77E+00;0.574;0.0;0.0;-9.658.005.423.199.960;14;18;10;3UTR;;0;0
mmu-miR-132-3p;NM_028130;Zfp157;961;977;0.846153846154;-19.5;1;0.0004778201;0.559;0.0;0.0;-1.696.064.672.197.280;14;16;9;CDS;;0;0
mmu-miR-132-3p;NM_028130;Zfp157;1297;1313;0.923076923077;-19.5;1;0.0007392768;0.574;0.0;0.0;-1.696.064.672.197.280;14;16;9;CDS;;0;0
mmu-miR-132-3p;NM_001044747;Zfp68;3989;4007;0.846153846154;-17.8;1;0.002377544;0.632;0.0;0.0;-9.546.562.468.637.920;16;18;12;3UTR;;0;0
mmu-miR-132-3p;NM_001044747;Zfp68;426;443;0.846153846154;-17.6;0;0.0006105943;0.544;0.0;0.0;-15.566.558.404.643.400;15;17;8;CDS;;0;0
mmu-miR-132-3p;NM_001163797;Zfp68;240;273;0.948717948718;-23.5;1;0.002777221;0.441;0.0;0.0;-4.794.414.363.722.070;21;25;17;5UTR;;0;0
mmu-miR-132-3p;NM_001163797;Zfp68;4079;4097;0.846153846154;-17.8;1;0.002377544;0.632;0.0;0.0;-9.546.562.468.637.920;16;18;12;3UTR;;0;0
mmu-miR-132-3p;NM_013844;Zfp68;240;279;0.871794871795;-23.5;1;0.003804446;0.426;0.0;0.0;-4.794.414.363.722.070;21;25;17;5UTR;;0;0
mmu-miR-132-3p;NM_013844;Zfp68;4085;4103;0.846153846154;-17.8;1;0.002377544;0.632;0.0;0.0;-9.546.562.468.637.920;16;18;12;3UTR;;0;0
mmu-miR-132-3p;NM_183025;A430033K04Rik;2833;2854;0.846153846154;-19.9;1;3,35E+01;0.485;0.0;0.0;-9.779.611.548.941.540;16;21;9;3UTR;;0;0
mmu-miR-132-3p;NM_001081265;Dnaaf5;1640;1661;0.923076923077;-20.9;1;0.0007280265;0.426;0.0;0.0;-1.627.414.471.792.560;13;21;8;CDS;;0;0
mmu-miR-132-3p;NM_001256118;Sun1;2730;2749;0.923076923077;-19.1;1;0.007799308;0.441;0.0;0.0;-13.274.549.034.565.600;15;19;8;3UTR;;0;0
mmu-miR-132-3p;NM_026269;Get4;882;903;0.923076923077;-22.0;1;6,83E+01;0.368;0.0;0.0;-13.427.474.630.952.900;14;21;6;CDS;;0;0
mmu-miR-132-3p;NM_001163316;Get4;691;712;0.923076923077;-22.0;1;6,83E+01;0.368;0.0;0.0;-13.427.474.630.952.900;14;21;6;CDS;;0;0
mmu-miR-132-3p;NM_172723;Adap1;1128;1148;0.846153846154;-22.2;1;0.00605049;0.382;0.0;0.0;-11.383.523.196.244.900;15;20;8;CDS;;0;0
mmu-miR-132-3p;NM_172723;Adap1;2094;2117;0.846153846154;-20.7;1;3,56E-02;0.309;0.0;0.0;-12.694.160.650.812.600;16;23;9;3UTR;;0;0
mmu-miR-132-3p;NM_001160265;Cyp2w1;263;284;1.0;-23.1;1;3,16E+01;0.412;0.0;0.0;-9.546.562.468.637.920;17;21;7;CDS;;0;0
mmu-miR-132-3p;NM_028469;3110082I17Rik;1076;1098;0.846153846154;-18.7;1;7,04E-01;0.397;0.0;0.0;-829.127.580.885.367;15;22;8;3UTR;;0;0
mmu-miR-132-3p;NM_028469;3110082I17Rik;573;591;0.846153846154;-17.5;1;7,85E+00;0.338;0.0;0.0;-9.533.782.277.181.850;15;18;8;CDS;;0;0
mmu-miR-132-3p;NM_030258;Gpr146;2984;3004;0.923076923077;-20.8;1;0.04372246;0.5;0.0;0.0;-8.036.719.886.648.590;16;20;7;3UTR;;0;0
mmu-miR-132-3p;NM_001038703;Gpr146;3059;3079;0.923076923077;-20.8;1;0.04372246;0.5;0.0;0.0;-8.036.719.886.648.590;16;20;7;3UTR;;0;0
mmu-miR-132-3p;XM_006504710;C130050O18Rik;2704;2729;0.923076923077;-22.0;1;1,04E+01;0.426;0.0;0.0;-8.100.465.948.893.510;17;25;7;3UTR;;0;0
mmu-miR-132-3p;XM_006504710;C130050O18Rik;2213;2248;0.846153846154;-21.4;1;0.02078835;0.456;0.0;0.0;-9.546.562.468.637.920;18;35;11;CDS;;0;0
mmu-miR-132-3p;NM_177000;C130050O18Rik;1385;1410;0.923076923077;-22.0;1;1,04E+01;0.426;0.0;0.0;-8.100.465.948.893.510;17;25;7;3UTR;;0;0
mmu-miR-132-3p;NM_177000;C130050O18Rik;894;929;0.846153846154;-21.4;1;0.02078835;0.456;0.0;0.0;-9.546.562.468.637.920;18;35;11;CDS;;0;0
mmu-miR-132-3p;NM_029771;Gper1;1092;1111;0.846153846154;-24.3;1;6,92E-01;0.338;0.0;0.0;-11.090.249.003.509.200;16;19;7;CDS;;0;0
mmu-miR-132-3p;NM_001159908;Zfand2a;1989;2039;0.923076923077;-22.4;1;0.0002666306;0.485;0.0;0.0;-495.700.071.937.229;20;50;10;3UTR;;0;0
mmu-miR-132-3p;NM_001159908;Zfand2a;1619;1638;0.974358974359;-21.1;1;3,80E+01;0.441;0.0;0.0;-78.606.057.810.956.400;16;19;8;3UTR;;0;0
mmu-miR-132-3p;NM_133349;Zfand2a;2000;2050;0.923076923077;-22.4;1;0.0002666306;0.485;0.0;0.0;-495.700.071.937.229;20;50;10;3UTR;;0;0
mmu-miR-132-3p;NM_133349;Zfand2a;1630;1649;0.974358974359;-21.1;1;3,80E+01;0.441;0.0;0.0;-78.606.057.810.956.400;16;19;8;3UTR;;0;0
mmu-miR-132-3p;XM_006504729;Ints1;2973;2993;1.0;-20.8;1;0.0001021278;0.368;0.0;0.0;-7.757.046.662.006.910;16;20;9;CDS;;0;0
mmu-miR-132-3p;NM_026748;Ints1;2958;2978;1.0;-20.8;1;0.0001021278;0.368;0.0;0.0;-7.757.046.662.006.910;16;20;9;CDS;;0;0
mmu-miR-132-3p;NM_010757;Mafk;1650;1668;0.884615384615;-19.5;1;0.000696253;0.471;0.0;0.0;-12.604.134.053.010.700;14;18;10;3UTR;;0;1
mmu-miR-132-3p;NM_001161548;Tmem184a;1862;1878;1.0;-23.5;1;3,30E+00;0.397;0.0;0.0;-11.090.249.003.509.200;15;16;15;3UTR;;0;0
mmu-miR-132-3p;NM_001161548;Tmem184a;684;699;0.846153846154;-19.3;1;0.0001886418;0.426;0.0;0.0;-1.490.810.611.177.850;14;15;14;CDS;;0;0
mmu-miR-132-3p;NM_144914;Tmem184a;1682;1698;1.0;-23.5;1;3,30E+00;0.397;0.0;0.0;-11.090.249.003.509.200;15;16;15;3UTR;;0;0
mmu-miR-132-3p;NM_144914;Tmem184a;504;519;0.846153846154;-19.3;1;0.0001886418;0.426;0.0;0.0;-1.490.810.611.177.850;14;15;14;CDS;;0;0
mmu-miR-132-3p;NM_025604;Psmg3;432;453;0.923076923077;-26.5;1;0.003926849;0.456;0.0;0.0;-136.655.996.434.504;17;21;13;CDS;;0;0
mmu-miR-132-3p;XM_006504726;Psmg3;510;531;0.923076923077;-26.5;1;0.003926849;0.456;0.0;0.0;-136.655.996.434.504;17;21;13;CDS;;0;0
mmu-miR-132-3p;NM_010752;Mad1l1;824;846;0.846153846154;-21.8;1;0.0004431683;0.456;0.0;0.0;-7.757.046.662.006.910;16;22;6;CDS;;0;0
mmu-miR-132-3p;NM_010752;Mad1l1;2541;2580;0.846153846154;-20.0;1;2,56E+01;0.471;0.0;0.0;-12.371.084.972.707.100;16;22;7;3UTR;;0;0
mmu-miR-132-3p;NM_026510;Ftsj2;544;588;0.923076923077;-25.4;1;4,38E+01;0.426;0.0;0.0;-136.655.996.434.504;15;19;13;CDS;;0;0
mmu-miR-132-3p;NM_026510;Ftsj2;1341;1362;1.0;-20.7;1;0.00059252;0.529;0.0;0.0;-10.714.395.081.445.700;15;21;11;3UTR;;0;0
mmu-miR-132-3p;XM_006504672;Snx8;82;96;0.846153846154;-19.0;1;1,46E+00;0.338;0.0;0.0;-14.634.098.284.004.600;13;14;13;CDS;;0;0
mmu-miR-132-3p;NM_133916;Eif3b;2060;2078;0.846153846154;-20.3;1;2,52E+00;0.471;0.0;0.0;-136.655.996.434.504;14;18;11;CDS;;0;0
mmu-miR-132-3p;XM_017321241;LOC101055939;2815;2859;0.989010989011;-21.6;1;1,70E+01;0.471;0.0;0.0;-6.199.507.187.700.460;15;19;8;3UTR;;0;0
mmu-miR-132-3p;NM_021528;Chst12;102;131;0.923076923077;-23.0;1;0.001559939;0.353;0.0;0.0;-6.514.540.193.678.730;18;29;7;5UTR;;0;0
mmu-miR-132-3p;NM_021528;Chst12;188;206;0.923076923077;-21.0;1;8,61E+00;0.441;0.0;0.0;-14.159.093.524.392.500;15;18;12;CDS;;0;0
mmu-miR-132-3p;NM_008494;Lfng;1518;1538;0.846153846154;-22.1;1;0.001793738;0.412;0.0;0.0;-8.545.027.458.612.470;15;20;6;3UTR;;0;0
mmu-miR-132-3p;NM_008494;Lfng;2145;2163;0.923076923077;-20.8;1;0.006300516;0.515;0.0;0.0;-9.047.371.263.727.850;13;18;7;3UTR;;0;0
mmu-miR-132-3p;NM_001308040;Ttyh3;4399;4424;1.0;-29.8;1;0.01403441;0.529;0.0;0.0;-3.937.574.446.201.660;21;25;13;3UTR;;0;0
mmu-miR-132-3p;NM_175274;Ttyh3;4475;4500;1.0;-29.8;1;0.01403441;0.529;0.0;0.0;-3.937.574.446.201.660;21;25;13;3UTR;;0;0
mmu-miR-132-3p;XM_006504743;Iqce;4782;4820;0.969230769231;-24.0;1;4,04E-01;0.412;0.0;0.0;-7.483.038.834.232.980;15;17;15;3UTR;;0;0
mmu-miR-132-3p;NM_173405;Amz1;283;302;0.846153846154;-26.6;1;0.0001135161;0.485;0.0;0.0;-11.428.251.315.976.400;15;19;12;5UTR;;0;0
mmu-miR-132-3p;NM_173405;Amz1;2148;2174;0.846153846154;-21.7;1;0.0541265;0.485;0.0;0.0;-5.337.011.372.228.430;19;26;9;3UTR;;0;0
mmu-miR-132-3p;NM_173405;Amz1;2557;2581;0.865384615385;-21.3;1;9,81E+01;0.5;0.0;0.0;-7.757.046.662.006.910;17;24;12;3UTR;;0;0
mmu-miR-132-3p;NM_010302;Gna12;800;817;0.923076923077;-20.5;1;3,63E+01;0.515;0.0;0.0;-14.954.730.256.116.600;14;17;7;CDS;;1;0
